hike_id,variable,value
hike29,user5638,3
hike627,user5639,5
hike645,user564,0
hike140,user5640,5
hike294,user5640,4
hike4,user5640,5
hike48,user5641,5
hike200,user5642,5
hike1321,user5643,4
hike524,user5643,5
hike76,user5643,5
hike108,user5644,5
hike6,user5644,4
hike304,user5645,5
hike1484,user5646,3
hike40,user5647,4
hike190,user5648,4
hike3,user5649,5
hike6,user565,5
hike8,user5650,5
hike82,user5650,5
hike473,user5651,2
hike795,user5651,3
hike49,user5652,5
hike14,user5653,5
hike20,user5654,5
hike51,user5654,5
hike160,user5655,3
hike18,user5655,3
hike63,user5655,5
hike80,user5655,4
hike0,user5656,3
hike66,user5657,4
hike80,user5657,4
hike226,user5658,4
hike97,user5659,4
hike20,user566,4
hike267,user566,4
hike274,user5660,3
hike4,user5660,5
hike138,user5661,5
hike338,user5661,4
hike52,user5661,5
hike738,user5661,5
hike58,user5662,5
hike81,user5663,4
hike89,user5663,5
hike623,user5664,5
hike22,user5665,4
hike130,user5666,4
hike15,user5666,5
hike466,user5666,3
hike768,user5667,3
hike20,user5668,4
hike3,user5669,4
hike18,user567,3
hike275,user567,5
hike55,user567,5
hike478,user5670,4
hike7,user5670,4
hike291,user5671,4
hike32,user5671,5
hike96,user5671,5
hike51,user5672,5
hike4,user5673,5
hike153,user5674,2
hike162,user5674,4
hike41,user5674,3
hike458,user5674,2
hike68,user5674,5
hike11,user5675,5
hike64,user5675,4
hike99,user5676,5
hike141,user5677,4
hike204,user5677,5
hike491,user5677,5
hike99,user5677,5
hike92,user5678,5
hike250,user5679,5
hike1,user568,4
hike72,user568,4
hike14,user5680,4
hike214,user5681,3
hike267,user5682,4
hike184,user5683,5
hike339,user5684,4
hike833,user5684,5
hike244,user5685,4
hike21,user5686,5
hike203,user5687,5
hike39,user5687,5
hike20,user5688,4
hike245,user5688,4
hike296,user5688,4
hike314,user5688,4
hike351,user5688,4
hike70,user5688,5
hike772,user5688,4
hike43,user5689,5
hike1170,user569,3
hike1455,user569,2
hike419,user569,3
hike48,user5690,5
hike767,user5691,4
hike1234,user5692,4
hike45,user5692,5
hike792,user5692,4
hike106,user5693,5
hike20,user5693,5
hike4,user5693,5
hike618,user5693,5
hike0,user5694,4
hike255,user5695,3
hike356,user5696,5
hike15,user5697,4
hike77,user5697,5
hike633,user5698,5
hike181,user5699,5
hike305,user57,4
hike476,user570,3
hike15,user5700,3
hike45,user5700,5
hike570,user5700,3
hike9,user5700,4
hike729,user5701,5
hike125,user5702,4
hike17,user5702,4
hike198,user5702,4
hike20,user5702,5
hike211,user5702,5
hike257,user5702,4
hike395,user5702,4
hike63,user5702,4
hike69,user5702,5
hike81,user5702,1
hike205,user5703,5
hike490,user5704,5
hike170,user5705,4
hike90,user5706,4
hike92,user5706,4
hike1297,user5707,4
hike92,user5707,4
hike7,user5708,5
hike1153,user5709,4
hike64,user571,4
hike567,user5710,2
hike10,user5711,5
hike16,user5711,4
hike17,user5711,4
hike75,user5711,4
hike260,user5712,4
hike1422,user5713,3
hike811,user5713,3
hike190,user5714,3
hike5,user5714,5
hike510,user5714,4
hike7,user5714,3
hike86,user5714,4
hike393,user5715,4
hike405,user5715,2
hike153,user5716,5
hike163,user5716,5
hike490,user5716,5
hike14,user5717,5
hike1,user5718,4
hike111,user5718,4
hike299,user5718,3
hike152,user5719,4
hike250,user5719,3
hike319,user5719,4
hike8,user5719,4
hike83,user5719,4
hike0,user572,4
hike136,user5720,4
hike19,user5720,5
hike39,user5720,4
hike42,user5720,5
hike6,user5720,5
hike83,user5720,5
hike350,user5721,4
hike131,user5722,4
hike164,user5722,3
hike166,user5722,4
hike461,user5722,4
hike7,user5722,4
hike764,user5722,3
hike261,user5723,4
hike304,user5724,5
hike385,user5725,4
hike21,user5726,5
hike470,user5726,5
hike346,user5727,5
hike0,user5728,4
hike122,user5729,4
hike16,user573,5
hike161,user573,5
hike24,user5730,4
hike269,user5730,4
hike331,user5730,3
hike5,user5730,5
hike77,user5730,5
hike502,user5731,5
hike780,user5732,4
hike96,user5733,5
hike11,user5734,5
hike1,user5735,5
hike6,user5736,4
hike8,user5737,5
hike31,user5738,5
hike483,user5739,5
hike130,user574,4
hike24,user5740,4
hike316,user5740,1
hike95,user5740,5
hike3,user5741,4
hike87,user5742,4
hike89,user5743,5
hike111,user5744,5
hike630,user5745,4
hike1020,user5746,4
hike218,user5747,4
hike158,user5748,4
hike136,user5749,3
hike2,user5749,3
hike219,user5749,3
hike29,user5749,4
hike80,user5749,4
hike1156,user575,3
hike1,user5750,1
hike32,user5751,4
hike373,user5751,3
hike29,user5752,4
hike21,user5753,5
hike102,user5754,4
hike157,user5755,5
hike41,user5755,4
hike581,user5756,4
hike0,user5757,4
hike882,user5758,4
hike124,user5759,4
hike489,user576,5
hike201,user5760,4
hike374,user5761,5
hike17,user5762,5
hike13,user5763,4
hike30,user5763,4
hike70,user5763,4
hike0,user5764,4
hike3,user5764,5
hike65,user5765,5
hike2,user5766,5
hike398,user5766,4
hike705,user5766,4
hike5,user5767,5
hike450,user5768,5
hike5,user5769,5
hike376,user577,5
hike1,user5770,5
hike434,user5771,5
hike44,user5772,5
hike729,user5773,5
hike0,user5774,4
hike88,user5775,5
hike252,user5776,5
hike181,user5777,4
hike140,user5778,4
hike129,user5779,4
hike27,user578,5
hike58,user578,2
hike717,user5780,3
hike112,user5781,4
hike27,user5781,5
hike300,user5781,5
hike9,user5781,4
hike74,user5782,1
hike237,user5783,5
hike628,user5783,5
hike19,user5784,5
hike6,user5784,4
hike85,user5784,4
hike87,user5784,5
hike129,user5785,4
hike175,user5786,5
hike911,user5786,5
hike60,user5787,4
hike48,user5788,5
hike725,user5789,5
hike97,user579,4
hike108,user5790,5
hike18,user5790,4
hike359,user5790,4
hike98,user5790,4
hike1465,user5791,5
hike357,user5792,5
hike501,user5793,5
hike80,user5793,4
hike81,user5793,4
hike228,user5794,4
hike335,user5794,5
hike37,user5794,5
hike51,user5794,5
hike6,user5794,5
hike89,user5794,4
hike415,user5795,4
hike37,user5796,4
hike309,user5797,5
hike417,user5797,5
hike618,user5798,4
hike115,user5799,5
hike237,user5799,4
hike617,user5799,5
hike620,user58,4
hike6,user580,5
hike107,user5800,5
hike23,user5800,5
hike27,user5800,5
hike7,user5800,5
hike817,user5800,4
hike35,user5801,1
hike70,user5802,5
hike320,user5803,3
hike357,user5803,5
hike365,user5804,4
hike1,user5805,4
hike2,user5805,5
hike16,user5806,3
hike1059,user5807,5
hike38,user5808,5
hike346,user5809,5
hike53,user581,4
hike123,user5810,3
hike329,user5810,3
hike121,user5811,4
hike308,user5811,5
hike363,user5811,2
hike15,user5812,4
hike10,user5813,5
hike437,user5814,4
hike68,user5814,5
hike689,user5815,5
hike177,user5816,3
hike80,user5817,4
hike13,user5818,5
hike51,user5818,5
hike52,user5818,4
hike644,user5818,3
hike7,user5819,4
hike59,user582,5
hike13,user5820,5
hike1037,user5821,2
hike135,user5821,3
hike182,user5821,3
hike64,user5821,4
hike739,user5821,5
hike81,user5821,4
hike369,user5822,4
hike47,user5823,5
hike58,user5824,5
hike500,user5825,4
hike325,user5826,4
hike314,user5827,5
hike317,user5827,4
hike624,user5827,3
hike323,user5828,5
hike0,user5829,4
hike19,user5829,3
hike656,user583,3
hike173,user5830,4
hike8,user5831,5
hike280,user5832,4
hike185,user5833,4
hike53,user5833,5
hike19,user5834,4
hike36,user5835,5
hike315,user5836,4
hike667,user5836,4
hike904,user5836,4
hike21,user5837,4
hike111,user5838,4
hike35,user5838,4
hike5,user5838,5
hike1335,user5839,5
hike144,user584,5
hike203,user5840,5
hike457,user5841,5
hike5,user5841,5
hike20,user5842,4
hike221,user5842,4
hike790,user5842,4
hike237,user5843,0
hike44,user5844,5
hike286,user5845,4
hike542,user5846,5
hike456,user5847,4
hike491,user5847,4
hike654,user5848,4
hike2,user5849,5
hike29,user585,4
hike42,user585,3
hike9,user5850,4
hike28,user5851,5
hike58,user5852,4
hike8,user5853,5
hike120,user5854,4
hike11,user5855,5
hike30,user5856,4
hike35,user5856,5
hike48,user5857,4
hike21,user5858,4
hike48,user5858,4
hike3,user5859,5
hike292,user586,5
hike715,user5860,3
hike633,user5861,5
hike10,user5862,5
hike102,user5862,4
hike142,user5862,4
hike16,user5862,5
hike252,user5862,4
hike303,user5862,5
hike344,user5862,4
hike44,user5862,4
hike55,user5862,5
hike71,user5862,4
hike94,user5862,3
hike153,user5863,5
hike0,user5864,4
hike31,user5865,4
hike166,user5866,4
hike122,user5867,4
hike38,user5867,4
hike1,user5868,5
hike9,user5868,5
hike112,user5869,5
hike384,user587,5
hike401,user587,5
hike781,user5870,4
hike15,user5871,4
hike24,user5871,4
hike69,user5871,4
hike6,user5872,5
hike23,user5873,5
hike131,user5874,5
hike984,user5875,4
hike310,user5876,4
hike10,user5877,5
hike250,user5878,4
hike4,user5879,5
hike235,user588,4
hike302,user588,3
hike210,user5880,4
hike746,user5880,3
hike855,user5880,4
hike524,user5881,5
hike964,user5881,5
hike50,user5882,4
hike311,user5883,4
hike955,user5883,4
hike81,user5884,4
hike11,user5885,5
hike127,user5885,3
hike74,user5885,5
hike187,user5886,3
hike405,user5887,5
hike42,user5888,4
hike6,user5888,4
hike81,user5888,4
hike10,user5889,4
hike591,user5889,3
hike6,user5889,4
hike470,user589,5
hike64,user5890,4
hike160,user5891,4
hike1257,user5892,4
hike1284,user5892,4
hike210,user5892,5
hike382,user5892,5
hike55,user5892,5
hike566,user5892,3
hike640,user5892,5
hike889,user5892,4
hike121,user5893,4
hike4,user5893,5
hike2,user5894,5
hike70,user5895,4
hike206,user5896,3
hike22,user5897,5
hike226,user5898,5
hike30,user5898,5
hike35,user5898,5
hike675,user5899,4
hike24,user59,5
hike566,user590,5
hike22,user5900,5
hike85,user5900,4
hike114,user5901,4
hike13,user5901,4
hike136,user5901,3
hike247,user5901,4
hike28,user5901,5
hike32,user5901,4
hike342,user5901,5
hike37,user5901,5
hike47,user5901,4
hike51,user5901,5
hike756,user5901,3
hike96,user5901,5
hike141,user5902,4
hike50,user5903,5
hike52,user5903,5
hike151,user5904,4
hike170,user5904,3
hike2,user5904,3
hike208,user5904,4
hike29,user5904,4
hike72,user5904,3
hike217,user5905,4
hike310,user5905,4
hike8,user5905,4
hike11,user5906,3
hike415,user5906,3
hike92,user5906,5
hike93,user5906,5
hike105,user5907,3
hike35,user5907,4
hike4,user5907,4
hike10,user5908,4
hike744,user5909,5
hike194,user591,5
hike117,user5910,4
hike10,user5911,4
hike211,user5911,4
hike168,user5912,4
hike322,user5912,4
hike129,user5913,4
hike120,user5914,5
hike424,user5914,4
hike513,user5914,4
hike92,user5915,4
hike22,user5916,5
hike44,user5917,4
hike1165,user5918,2
hike259,user5918,4
hike723,user5918,4
hike49,user5919,4
hike214,user592,4
hike773,user592,3
hike65,user5920,5
hike15,user5921,4
hike275,user5921,3
hike5,user5921,4
hike503,user5921,4
hike69,user5922,5
hike112,user5923,4
hike189,user5923,5
hike222,user5923,4
hike265,user5923,5
hike445,user5923,5
hike49,user5923,5
hike667,user5923,4
hike15,user5924,4
hike181,user5925,4
hike615,user5926,5
hike234,user5927,5
hike0,user5928,5
hike35,user5929,4
hike119,user593,3
hike152,user593,4
hike45,user593,5
hike646,user593,4
hike9,user593,4
hike96,user593,3
hike241,user5930,4
hike1186,user5931,3
hike329,user5932,4
hike56,user5932,3
hike21,user5933,4
hike29,user5934,3
hike250,user5935,4
hike149,user5936,4
hike29,user5936,3
hike77,user5936,5
hike893,user5936,4
hike218,user5937,4
hike38,user5938,4
hike42,user5938,5
hike8,user5939,5
hike21,user594,5
hike730,user5940,3
hike1057,user5941,3
hike123,user5942,4
hike18,user5943,2
hike1326,user5944,5
hike55,user5945,5
hike998,user5945,4
hike1356,user5946,4
hike741,user5946,5
hike189,user5947,4
hike36,user5947,5
hike269,user5948,5
hike3,user5949,5
hike0,user595,4
hike28,user595,5
hike260,user5950,4
hike98,user5951,4
hike60,user5952,5
hike3,user5953,3
hike201,user5954,4
hike234,user5954,5
hike89,user5954,5
hike188,user5955,5
hike5,user5955,5
hike325,user5956,4
hike0,user5957,4
hike10,user5957,5
hike32,user5957,5
hike459,user5957,5
hike48,user5957,5
hike639,user5957,4
hike69,user5957,4
hike88,user5957,5
hike9,user5957,4
hike98,user5957,4
hike218,user5958,4
hike895,user5959,4
hike106,user596,5
hike14,user596,5
hike226,user596,4
hike146,user5960,5
hike34,user5960,4
hike67,user5961,4
hike101,user5962,5
hike18,user5962,4
hike22,user5962,5
hike26,user5962,5
hike28,user5962,5
hike3,user5962,4
hike34,user5962,4
hike551,user5962,4
hike57,user5962,5
hike737,user5962,3
hike76,user5962,4
hike89,user5962,5
hike10,user5963,5
hike3,user5963,5
hike17,user5964,4
hike1420,user5965,4
hike220,user5966,4
hike432,user5967,5
hike728,user5968,4
hike1,user5969,5
hike88,user597,4
hike200,user5970,5
hike44,user5971,5
hike71,user5971,4
hike52,user5972,4
hike336,user5973,5
hike0,user5974,4
hike109,user5974,4
hike67,user5974,4
hike29,user5975,4
hike382,user5976,5
hike2,user5977,5
hike3,user5978,5
hike23,user5979,5
hike247,user5979,4
hike7,user5979,5
hike130,user598,5
hike169,user5980,4
hike251,user5980,3
hike255,user5980,4
hike28,user5980,4
hike32,user5980,5
hike353,user5980,5
hike47,user5980,5
hike559,user5980,4
hike8,user5980,5
hike51,user5981,5
hike52,user5982,5
hike451,user5983,5
hike547,user5984,4
hike621,user5984,4
hike61,user5985,4
hike5,user5986,5
hike218,user5987,5
hike328,user5988,5
hike352,user5988,5
hike39,user5988,3
hike9,user5988,4
hike272,user5989,4
hike10,user599,5
hike311,user5990,4
hike78,user5990,5
hike107,user5991,4
hike109,user5991,3
hike179,user5991,3
hike23,user5991,4
hike232,user5991,4
hike247,user5991,3
hike7,user5991,3
hike79,user5992,5
hike158,user5993,2
hike444,user5994,4
hike11,user5995,5
hike160,user5996,4
hike763,user5997,3
hike55,user5998,5
hike16,user5999,5
hike108,user6,3
hike151,user60,5
hike326,user60,4
hike5,user600,5
hike46,user6000,5
hike224,user6001,5
hike159,user6002,4
hike3,user6002,5
hike1214,user6003,4
hike1273,user6003,5
hike1315,user6003,3
hike135,user6003,2
hike14,user6003,4
hike18,user6003,2
hike295,user6003,4
hike355,user6003,3
hike38,user6003,4
hike433,user6003,4
hike450,user6003,5
hike5,user6003,5
hike517,user6003,3
hike655,user6003,5
hike806,user6003,4
hike588,user6004,4
hike11,user6005,4
hike110,user6005,4
hike190,user6005,3
hike199,user6005,5
hike25,user6005,4
hike302,user6005,4
hike93,user6005,5
hike99,user6005,4
hike5,user6006,4
hike1,user6007,5
hike222,user6007,5
hike1,user6008,4
hike622,user6008,5
hike0,user6009,4
hike51,user6009,5
hike74,user601,5
hike430,user6010,5
hike369,user6011,5
hike7,user6011,5
hike908,user6011,4
hike439,user6012,5
hike452,user6013,4
hike1,user6014,5
hike60,user6015,4
hike768,user6016,4
hike234,user6017,4
hike405,user6017,4
hike145,user6018,5
hike16,user6019,5
hike173,user6019,4
hike174,user6019,5
hike94,user6019,5
hike77,user602,5
hike68,user6020,4
hike91,user6021,5
hike252,user6022,4
hike376,user6023,5
hike43,user6023,5
hike1010,user6024,4
hike45,user6025,5
hike289,user6026,4
hike1,user6027,4
hike13,user6027,4
hike26,user6027,4
hike27,user6027,5
hike306,user6027,4
hike32,user6027,5
hike35,user6027,5
hike36,user6027,5
hike4,user6027,5
hike5,user6027,5
hike521,user6027,5
hike9,user6027,4
hike27,user6028,5
hike0,user6029,4
hike135,user6029,4
hike170,user6029,5
hike173,user6029,4
hike39,user6029,4
hike6,user6029,4
hike14,user603,5
hike30,user603,5
hike35,user603,5
hike274,user6030,4
hike461,user6030,4
hike123,user6031,4
hike153,user6031,4
hike183,user6031,2
hike211,user6031,4
hike3,user6031,4
hike312,user6031,5
hike62,user6031,4
hike68,user6031,2
hike74,user6031,4
hike3,user6032,4
hike93,user6032,4
hike20,user6033,4
hike21,user6034,5
hike214,user6035,3
hike195,user6036,5
hike21,user6037,4
hike49,user6037,5
hike38,user6038,5
hike102,user6039,5
hike1,user604,5
hike6,user6040,3
hike74,user6041,5
hike1,user6042,4
hike13,user6042,3
hike38,user6042,4
hike48,user6042,4
hike0,user6043,4
hike136,user6043,4
hike38,user6043,4
hike73,user6044,5
hike25,user6045,4
hike35,user6045,4
hike39,user6045,4
hike42,user6045,4
hike605,user6046,5
hike66,user6047,5
hike383,user6048,4
hike391,user6048,4
hike104,user6049,5
hike1150,user6049,4
hike132,user605,5
hike683,user6050,3
hike8,user6050,4
hike85,user6051,4
hike9,user6051,4
hike699,user6052,5
hike0,user6053,4
hike38,user6053,3
hike74,user6054,5
hike1007,user6055,5
hike123,user6055,2
hike149,user6055,5
hike24,user6055,4
hike395,user6055,2
hike41,user6055,4
hike43,user6055,4
hike77,user6055,5
hike93,user6055,5
hike867,user6056,5
hike21,user6057,5
hike7,user6057,4
hike158,user6058,1
hike113,user6059,4
hike163,user6059,4
hike23,user6059,4
hike590,user6059,5
hike607,user6059,4
hike685,user6059,5
hike90,user6059,4
hike67,user606,4
hike192,user6060,5
hike38,user6060,4
hike157,user6061,5
hike64,user6061,4
hike79,user6061,4
hike148,user6062,4
hike175,user6062,5
hike37,user6062,5
hike49,user6062,5
hike5,user6062,5
hike601,user6062,5
hike211,user6063,4
hike383,user6064,5
hike94,user6065,4
hike415,user6066,5
hike134,user6067,5
hike856,user6068,4
hike990,user6069,1
hike1031,user607,3
hike128,user607,4
hike179,user607,4
hike185,user607,5
hike21,user607,4
hike35,user607,5
hike400,user607,3
hike422,user607,5
hike63,user607,5
hike638,user607,4
hike67,user607,5
hike7,user607,5
hike706,user607,5
hike713,user607,4
hike838,user607,4
hike99,user607,5
hike74,user6070,4
hike740,user6071,5
hike226,user6072,5
hike435,user6073,5
hike694,user6073,4
hike0,user6074,4
hike1,user6074,5
hike14,user6074,4
hike165,user6074,3
hike2,user6074,4
hike479,user6075,4
hike3,user6076,4
hike130,user6077,5
hike66,user6078,4
hike0,user6079,5
hike209,user6079,4
hike10,user608,5
hike44,user608,5
hike320,user6080,5
hike350,user6080,5
hike364,user6080,5
hike468,user6080,5
hike243,user6081,3
hike256,user6081,5
hike28,user6081,5
hike55,user6082,5
hike165,user6083,4
hike490,user6083,5
hike130,user6084,4
hike160,user6084,3
hike45,user6085,5
hike62,user6086,4
hike256,user6087,5
hike64,user6088,4
hike1383,user6089,5
hike556,user6089,5
hike286,user609,2
hike438,user6090,5
hike177,user6091,1
hike658,user6092,4
hike3,user6093,5
hike4,user6094,4
hike29,user6095,4
hike303,user6096,4
hike1057,user6097,3
hike732,user6097,4
hike218,user6098,5
hike126,user6099,5
hike315,user61,5
hike46,user610,5
hike523,user610,4
hike1,user6100,5
hike109,user6100,5
hike13,user6100,5
hike356,user6100,5
hike4,user6100,5
hike450,user6100,4
hike455,user6100,5
hike870,user6100,4
hike181,user6101,4
hike257,user6102,3
hike4,user6102,5
hike71,user6102,3
hike132,user6103,4
hike144,user6103,3
hike10,user6104,3
hike1175,user6104,2
hike123,user6104,4
hike162,user6104,3
hike17,user6104,4
hike262,user6104,4
hike534,user6104,3
hike545,user6104,4
hike55,user6105,5
hike76,user6105,5
hike89,user6106,5
hike751,user6107,4
hike3,user6108,5
hike40,user6108,5
hike74,user6108,5
hike122,user6109,5
hike10,user611,4
hike429,user611,4
hike71,user611,3
hike75,user611,4
hike90,user611,4
hike0,user6110,4
hike307,user6111,5
hike13,user6112,5
hike3,user6112,5
hike335,user6112,5
hike353,user6112,5
hike470,user6112,5
hike7,user6112,5
hike143,user6113,5
hike1048,user6114,4
hike164,user6115,4
hike5,user6115,4
hike102,user6116,4
hike74,user6116,4
hike90,user6116,4
hike92,user6116,4
hike277,user6117,5
hike57,user6118,4
hike25,user6119,4
hike35,user6119,5
hike30,user612,4
hike315,user6120,3
hike142,user6121,5
hike16,user6121,4
hike77,user6122,5
hike170,user6123,4
hike92,user6123,4
hike1,user6124,5
hike208,user6125,3
hike187,user6126,5
hike331,user6126,3
hike168,user6127,5
hike5,user6127,5
hike703,user6128,4
hike70,user6129,4
hike181,user613,4
hike110,user6130,4
hike164,user6130,4
hike181,user6130,4
hike192,user6130,4
hike21,user6130,3
hike340,user6130,4
hike546,user6130,4
hike764,user6130,4
hike809,user6130,4
hike89,user6130,4
hike43,user6131,4
hike77,user6132,5
hike585,user6133,5
hike565,user6134,5
hike634,user6134,5
hike31,user6135,5
hike92,user6135,4
hike389,user6136,5
hike1,user6137,4
hike13,user6137,4
hike184,user6137,3
hike269,user6137,3
hike8,user6137,4
hike82,user6137,4
hike971,user6137,4
hike104,user6138,5
